0.0311;0.179439;0.00699969;0.193439;0.186439;0.237382;0.129782
0.0312;0.179417;0.00702219;0.193461;0.186439;0.237381;0.129775
0.0313;0.179394;0.00704468;0.193483;0.186439;0.237381;0.129769
0.0314;0.179371;0.0070672;0.193506;0.186439;0.237381;0.129762
0.0315;0.179349;0.00708968;0.193528;0.186438;0.237381;0.129755
0.0316;0.179326;0.0071122;0.193551;0.186438;0.237381;0.129749
0.0317;0.179303;0.0071347;0.193573;0.186438;0.23738;0.129742
0.0318;0.179281;0.00715722;0.193595;0.186438;0.23738;0.129735
0.0319;0.179258;0.00717974;0.193618;0.186438;0.23738;0.129729
0.032;0.179236;0.00720223;0.19364;0.186438;0.23738;0.129722
0.0321;0.179213;0.00722471;0.193662;0.186438;0.23738;0.129715
0.0322;0.17919;0.00724723;0.193685;0.186437;0.23738;0.129709
0.0323;0.179168;0.00726975;0.193707;0.186437;0.237379;0.129702
0.0324;0.179145;0.00729225;0.193729;0.186437;0.237379;0.129695
0.0325;0.179122;0.00731475;0.193752;0.186437;0.237379;0.129688
0.0326;0.1791;0.00733725;0.193774;0.186437;0.237379;0.129682
0.0327;0.179077;0.00735974;0.193796;0.186437;0.237379;0.129675
0.0328;0.179054;0.00738224;0.193819;0.186437;0.237378;0.129668
0.0329;0.179032;0.00740476;0.193841;0.186436;0.237378;0.129662
0.033;0.179009;0.00742726;0.193863;0.186436;0.237378;0.129655
0.0331;0.178986;0.00744978;0.193886;0.186436;0.237378;0.129648
0.0332;0.178964;0.00747228;0.193908;0.186436;0.237378;0.129642
0.0333;0.178941;0.00749479;0.193931;0.186436;0.237377;0.129635
0.0334;0.178918;0.00751729;0.193953;0.186436;0.237377;0.129628
0.0335;0.178896;0.00753979;0.193975;0.186436;0.237377;0.129621
0.0336;0.178873;0.00756229;0.193998;0.186435;0.237377;0.129615
0.0337;0.17885;0.00758481;0.19402;0.186435;0.237377;0.129608
0.0338;0.178828;0.00760731;0.194042;0.186435;0.237376;0.129601
0.0339;0.178805;0.00762981;0.194065;0.186435;0.237376;0.129595
0.034;0.178782;0.00765233;0.194087;0.186435;0.237376;0.129588
0.0341;0.17876;0.00767484;0.194109;0.186434;0.237376;0.129581
0.0342;0.178737;0.00769732;0.194132;0.186434;0.237376;0.129575
0.0343;0.178714;0.00771984;0.194154;0.186434;0.237375;0.129568
0.0344;0.178692;0.00774234;0.194176;0.186434;0.237375;0.129561
0.0345;0.178669;0.00776484;0.194199;0.186434;0.237375;0.129554
0.0346;0.178646;0.00778734;0.194221;0.186434;0.237375;0.129548
0.0347;0.178624;0.00780985;0.194243;0.186434;0.237375;0.129541
0.0348;0.178601;0.00783237;0.194266;0.186433;0.237374;0.129534
0.0349;0.178578;0.00785485;0.194288;0.186433;0.237374;0.129528
0.035;0.178556;0.00787735;0.19431;0.186433;0.237374;0.129521
0.0351;0.178533;0.00789987;0.194333;0.186433;0.237374;0.129514
0.0352;0.17851;0.00792237;0.194355;0.186433;0.237374;0.129507
0.0353;0.178488;0.00794488;0.194377;0.186433;0.237373;0.129501
0.0354;0.178465;0.0079674;0.1944;0.186432;0.237373;0.129494
0.0355;0.178442;0.0079899;0.194422;0.186432;0.237373;0.129487
0.0356;0.17842;0.00801238;0.194444;0.186432;0.237373;0.129481
0.0357;0.178397;0.00803488;0.194467;0.186432;0.237372;0.129474
0.0358;0.178374;0.0080574;0.194489;0.186432;0.237372;0.129467
0.0359;0.178352;0.00807991;0.194511;0.186432;0.237372;0.12946
0.036;0.178329;0.00810241;0.194534;0.186431;0.237372;0.129454
0.0361;0.178306;0.00812491;0.194556;0.186431;0.237372;0.129447
0.0362;0.178284;0.00814743;0.194578;0.186431;0.237371;0.12944
0.0363;0.178261;0.00816989;0.194601;0.186431;0.237371;0.129434
0.0364;0.178238;0.00819241;0.194623;0.186431;0.237371;0.129427
0.0365;0.178216;0.00821492;0.194645;0.186431;0.237371;0.12942
0.0366;0.178193;0.00823742;0.194668;0.18643;0.237371;0.129414
0.0367;0.17817;0.00825994;0.19469;0.18643;0.23737;0.129407
0.0368;0.178148;0.00828244;0.194712;0.18643;0.23737;0.1294
0.0369;0.178125;0.00830496;0.194735;0.18643;0.23737;0.129393
0.037;0.178102;0.00832746;0.194757;0.18643;0.23737;0.129387
0.0371;0.17808;0.00834994;0.19478;0.18643;0.237369;0.12938
0.0372;0.178057;0.00837245;0.194802;0.186429;0.237369;0.129373
0.0373;0.178034;0.00839495;0.194824;0.186429;0.237369;0.129367
0.0374;0.178012;0.00841747;0.194847;0.186429;0.237369;0.12936
0.0375;0.177989;0.00843997;0.194869;0.186429;0.237369;0.129353
0.0376;0.177966;0.00846247;0.194891;0.186429;0.237368;0.129346
0.0377;0.177943;0.00848499;0.194913;0.186428;0.237368;0.12934
0.0378;0.177921;0.00850747;0.194936;0.186428;0.237368;0.129333
0.0379;0.177898;0.00853;0.194958;0.186428;0.237368;0.129326
0.038;0.177876;0.00855248;0.19498;0.186428;0.237367;0.129319
0.0381;0.177853;0.00857498;0.195003;0.186428;0.237367;0.129313
0.0382;0.17783;0.0085975;0.195025;0.186428;0.237367;0.129306
0.0383;0.177807;0.00862;0.195047;0.186427;0.237367;0.129299
0.0384;0.177785;0.00864252;0.19507;0.186427;0.237367;0.129293
0.0385;0.177762;0.00866501;0.195092;0.186427;0.237366;0.129286
0.0386;0.177739;0.00868751;0.195114;0.186427;0.237366;0.129279
0.0387;0.177717;0.00871001;0.195137;0.186427;0.237366;0.129272
0.0388;0.177694;0.00873253;0.195159;0.186427;0.237366;0.129266
0.0389;0.177671;0.00875501;0.195181;0.186426;0.237365;0.129259
