0.0402;0.00357775;2.44E-05;0.00352886;0.0035769;2.38E-05;0.00352929;0.173182
0.0404;0.00359443;2.41E-05;0.00354632;0.00359481;2.40E-05;0.00354672;0.173164
0.0406;0.00361395;2.52E-05;0.00356358;0.00361273;2.43E-05;0.00356416;0.173146
0.0408;0.00363032;2.41E-05;0.00358214;0.00363064;2.45E-05;0.0035816;0.173128
0.041;0.00364796;2.44E-05;0.00359907;0.00364856;2.48E-05;0.00359903;0.17311
0.0412;0.00366691;2.48E-05;0.00361731;0.00366648;2.50E-05;0.00361647;0.173092
0.0414;0.0036842;2.52E-05;0.00363391;0.0036844;2.52E-05;0.0036339;0.173074
0.0416;0.0037028;2.55E-05;0.00365179;0.00370232;2.55E-05;0.00365133;0.173056
0.0418;0.00371975;2.51E-05;0.00366952;0.00372024;2.57E-05;0.00366876;0.173037
0.042;0.00373799;2.55E-05;0.00368705;0.00373816;2.60E-05;0.00368619;0.173019
0.0422;0.00375605;2.65E-05;0.00370302;0.00375608;2.62E-05;0.00370362;0.173001
0.0424;0.00377393;2.61E-05;0.00372165;0.00377401;2.65E-05;0.00372104;0.172983
0.0426;0.00379164;2.65E-05;0.0037387;0.00379193;2.67E-05;0.00373847;0.172965
0.0428;0.00381062;2.75E-05;0.00375556;0.00380986;2.70E-05;0.00375589;0.172947
0.043;0.003828;2.72E-05;0.00377368;0.00382779;2.72E-05;0.00377331;0.172929
0.0432;0.00384522;2.75E-05;0.00379025;0.00384572;2.75E-05;0.00379074;0.172911
0.0434;0.00386367;2.78E-05;0.00380805;0.00386365;2.77E-05;0.00380816;0.172893
0.0436;0.00388194;2.81E-05;0.00382566;0.00388158;2.80E-05;0.00382558;0.172874
0.0438;0.00390003;2.84E-05;0.00384312;0.00389952;2.83E-05;0.00384299;0.172856
0.044;0.00391797;2.88E-05;0.00386044;0.00391745;2.85E-05;0.00386041;0.172838
0.0442;0.00393573;2.91E-05;0.0038776;0.00393539;2.88E-05;0.00387783;0.17282
0.0444;0.00395334;2.94E-05;0.00389459;0.00395332;2.90E-05;0.00389524;0.172802
